0.138,0.387,-0.894,0.305,-0.366,0.0
0.142,0.39,-0.898,0.488,-0.427,-0.061
0.14,0.385,-0.898,0.549,-0.183,-0.305
0.139,0.385,-0.899,0.488,0.488,-0.183
0.138,0.387,-0.9,0.183,0.488,0.061
0.133,0.386,-0.904,0.244,0.183,-0.183
0.134,0.384,-0.897,0.305,-0.122,-0.183
0.138,0.388,-0.9,0.305,-0.122,-0.122
0.135,0.383,-0.902,0.427,0.61,-0.183
0.138,0.381,-0.903,0.305,0.61,-0.183
0.134,0.39,-0.903,0.183,0.793,-0.122
-0.008,0.925,-0.264,26.916,-6.652,30.151
-0.058,0.964,-0.235,22.399,-9.277,16.784
-0.067,0.953,-0.236,3.601,-26.916,1.525
-0.057,1.047,-0.231,-30.09,-32.348,-10.314
-0.039,0.984,-0.262,-46.874,-68.847,3.234
-0.047,1.049,-0.312,-38.574,-117.065,15.197
0.031,0.96,-0.339,48.767,-110.107,64.208
0.107,0.981,-0.275,150.634,-107.055,111.633
0.075,1.045,-0.17,205.444,-87.158,112.365
0.046,0.699,-0.132,44.372,-50.964,77.636
0.058,0.799,-0.199,-172.302,117.248,24.902
0.016,1.045,-0.293,-218.994,293.579,-32.043
-0.019,1.123,-0.416,-249.023,-34.301,-45.471
0.138,1.427,-0.437,-71.777,-114.99,-84.045
0.193,0.919,-0.434,216.979,22.46,-33.02
0.241,1.048,-0.261,330.444,68.664,49.987
0.154,0.935,-0.101,202.758,39.672,90.759
0.053,0.633,-0.067,-14.77,-17.028,56.396
-0.04,0.823,-0.178,-219.909,-10.375,-13.244
0.03,1.098,-0.33,-271.911,-18.31,-43.64
0.091,0.945,0.108,9.216,1.403,-0.549
0.123,0.968,0.115,5.249,2.685,-0.732
0.109,0.957,0.13,5.676,5.554,4.028
0.105,0.996,0.1,1.342,1.281,-0.549
0.119,1.001,0.105,12.573,-2.624,9.704
0.13,0.987,0.107,12.512,-3.784,7.751
0.136,0.98,0.07,18.798,-7.568,-4.333
0.102,0.916,0.047,17.15,-2.99,-7.69
0.116,0.974,0.051,-1.77,-1.708,-12.268
0.12,1.014,0.049,11.535,3.417,-16.662
0.092,0.985,-0.001,5.676,6.53,-4.638
0.074,0.965,0.009,-0.976,8.605,2.441
0.074,0.974,0.006,1.281,2.746,-7.568
0.069,0.954,0.054,0.61,3.234,-4.882
0.072,0.988,0.022,3.54,0.793,-3.417
0.082,0.982,0.024,5.371,1.037,-6.042
0.06,0.963,0.003,-0.976,-2.197,0.793
0.056,0.991,0.045,-7.812,-5.187,0.305
0.077,0.968,0.023,2.685,-1.953,2.075
0.074,0.995,0.02,-3.051,-5.554,-6.835
0.05,0.973,0.064,-3.601,-0.366,-0.427
0.043,0.971,0.077,1.098,-0.366,0.549
0.047,0.981,0.078,-0.183,1.892,3.723
0.055,0.981,0.078,-0.305,0.366,2.746
0.063,0.982,0.076,-0.305,-0.244,-4.15
0.047,0.967,0.064,0.976,0.854,2.441
0.055,0.985,0.071,-1.342,0.915,1.22
0.06,0.978,0.098,2.563,0.0,-0.183
0.057,0.979,0.072,-1.159,0.976,0.061
0.063,0.985,0.077,0.183,0.183,-0.305
0.054,0.987,0.078,-3.417,1.647,2.929
0.063,0.971,0.088,2.014,-0.366,1.098
0.059,0.984,0.075,1.953,-0.549,-2.685
0.052,0.988,0.076,-2.319,-1.159,-0.732
0.066,0.979,0.074,1.159,0.305,-0.305
0.068,0.99,0.081,0.0,0.183,-0.61
0.05,0.98,0.086,-0.488,-0.61,-0.488
0.073,0.985,0.045,-1.953,0.122,-1.525
0.057,0.984,0.081,2.197,-0.427,-0.732
0.053,0.991,0.103,-1.586,-1.892,-1.342
0.077,0.975,0.114,-1.159,0.244,-2.136
0.045,0.968,0.086,2.38,0.427,3.845
0.074,0.982,0.098,-4.028,0.732,-2.929
0.054,0.987,0.088,3.417,0.183,0.183
0.071,0.998,0.108,-3.479,0.549,-3.601
0.049,0.972,0.09,-0.122,0.793,4.699
0.078,0.979,0.11,-2.929,1.098,-1.037
0.061,0.969,0.102,2.441,-0.183,1.464
0.078,0.985,0.111,0.0,-1.403,-5.432
0.044,0.982,0.104,1.037,-0.61,-1.464
0.076,0.993,0.098,-0.854,1.037,-4.211
0.048,0.949,0.093,7.812,-1.892,5.737
0.08,0.982,0.119,-4.333,4.455,4.272
0.073,0.996,0.086,6.835,-0.061,-1.281
0.04,0.966,0.089,-3.295,2.502,3.112
0.076,0.939,0.115,0.793,6.591,8.422
0.099,0.997,0.095,2.868,6.958,-3.54
0.051,0.983,0.083,0.976,4.821,3.173
0.078,0.966,0.098,-0.915,3.417,-2.685
0.07,0.97,0.106,3.173,3.295,0.122
0.104,0.983,0.143,-1.342,2.746,2.868
0.102,0.968,0.127,-0.488,0.366,-0.061
0.095,0.962,0.135,1.708,0.793,0.854
0.109,0.986,0.118,-0.244,-0.305,-1.159
0.093,0.974,0.128,0.244,-0.305,1.525
0.108,0.97,0.136,1.708,-0.061,-0.366
0.091,0.977,0.139,1.77,0.305,0.976
0.104,0.977,0.118,0.732,0.122,1.464
0.106,0.977,0.12,0.732,-0.427,0.305
0.098,0.972,0.12,0.488,0.122,1.586
0.115,0.968,0.13,1.098,-0.244,-1.281
0.098,0.983,0.121,-0.244,-0.61,-1.953
0.106,0.969,0.131,-0.61,1.342,1.22
0.106,0.979,0.134,-0.854,2.075,0.488
0.104,0.991,0.121,1.708,-0.549,-0.488
0.108,0.964,0.133,1.464,0.366,-0.305
0.098,0.965,0.128,-0.427,2.38,4.272
0.127,0.973,0.142,0.793,1.22,-0.732
0.093,0.963,0.118,0.305,0.366,-0.183
0.115,0.97,0.132,-2.075,0.305,0.0
0.117,0.977,0.127,2.624,-2.136,-3.051
0.12,0.971,0.139,-2.014,-0.61,-4.333
0.112,0.984,0.138,0.244,-1.159,-1.525
0.119,1.006,0.148,-4.943,4.455,2.014
0.054,0.948,0.126,3.723,-2.99,-1.892
0.058,0.946,0.125,7.995,-0.244,8.178
0.128,0.991,0.131,-2.319,0.183,-3.723
0.104,0.991,0.127,3.662,-0.549,-4.15
0.103,0.96,0.134,-4.577,0.732,0.793
0.109,0.979,0.139,1.586,-1.159,-3.662
0.09,0.952,0.131,0.366,-0.366,0.061
0.119,0.99,0.14,-3.173,-0.183,-2.624
0.101,0.965,0.146,-0.61,0.061,-0.671
0.107,0.96,0.144,0.061,0.427,0.61
0.106,0.968,0.139,1.892,0.183,1.892
0.108,0.983,0.138,-0.488,0.61,-0.915
0.114,0.963,0.143,4.699,0.183,1.831
0.116,0.968,0.14,-0.854,0.671,-1.464
0.097,0.965,0.134,1.159,-0.183,1.77
0.124,0.977,0.144,-1.159,0.244,-1.831
0.153,0.977,0.143,1.892,-1.342,-1.647
0.139,0.952,0.159,0.915,0.793,0.183
0.147,0.966,0.158,0.305,0.122,-1.831
0.131,0.958,0.147,0.732,0.549,1.403
0.153,0.96,0.161,-0.915,0.366,-1.159
0.14,0.97,0.148,1.281,-1.22,-2.746
0.135,0.958,0.157,-1.892,0.488,-0.427
0.14,0.963,0.148,0.122,-0.061,1.525
0.145,0.975,0.154,-1.708,0.732,0.305
0.142,0.97,0.148,2.014,-1.22,-1.037
0.132,0.966,0.152,-2.502,1.525,-0.061
0.136,0.968,0.15,1.892,-0.244,2.563
0.154,0.952,0.166,0.0,0.305,-1.586
0.136,0.949,0.154,4.577,-0.488,-0.366
0.145,0.96,0.165,0.305,-1.342,-3.479
0.143,0.966,0.15,5.493,-12.634,-6.652
0.16,0.98,0.149,7.446,-7.385,-1.098
0.132,0.952,0.147,8.85,1.22,3.723
0.16,0.988,0.141,0.61,-9.277,-0.671
0.173,0.944,0.144,3.784,1.281,6.835
0.129,0.969,0.07,2.624,-0.305,-2.563
0.078,0.979,0.067,-0.061,0.488,-3.906
0.114,0.959,0.098,10.253,7.08,-2.197
0.119,0.979,0.05,2.075,2.868,-1.037
0.094,0.987,0.049,-1.953,-2.685,-0.976
0.1,0.977,0.048,2.014,0.732,1.525
0.105,0.984,0.048,-0.671,-2.868,-2.197
0.105,0.97,0.051,-0.549,-1.281,1.342
0.111,0.979,0.045,-0.61,-2.746,-0.183
0.096,0.958,0.016,-0.793,-20.141,14.404
0.288,0.808,-0.321,-181.213,218.261,-39.001
-0.049,0.272,0.125,-241.21,-522.644,-51.574
0.169,0.462,0.201,-252.441,-43.212,-10.375
0.05,0.333,0.022,199.035,-532.714,-536.315
0.791,3.999,0.0,976.196,-90.087,-202.026
-0.246,2.411,-0.11,-53.039,-1641.235,-12.573
0.535,0.821,0.148,57.983,780.517,125.915
0.063,0.474,0.18,-53.039,-201.416,187.194
0.038,0.391,0.111,-81.359,-97.778,-45.043
0.034,0.39,0.195,112.487,95.947,-81.176
0.959,0.091,-0.249,2.502,29.785,0.488
0.968,0.089,-0.228,0.305,8.85,0.427
0.964,0.093,-0.219,-0.61,1.464,0.061
0.961,0.097,-0.197,-0.305,-6.164,0.305
0.966,0.096,-0.213,0.244,9.826,-0.061
0.967,0.091,-0.199,0.427,1.77,0.183
0.961,0.091,-0.207,0.488,8.972,-0.122
0.969,0.093,-0.191,0.488,3.723,-0.061
0.967,0.089,-0.191,0.244,1.037,-0.122
0.965,0.091,-0.182,0.671,5.981,-0.122
0.974,0.092,-0.188,0.427,1.342,-0.122
0.975,0.094,-0.169,1.098,5.798,-0.183
0.975,0.096,-0.175,-0.122,-1.831,-0.122
0.972,0.091,-0.171,0.732,4.272,-0.122
0.973,0.089,-0.172,-0.244,-8.117,0.244
0.974,0.096,-0.175,0.61,0.122,0.0
0.971,0.089,-0.18,-0.061,7.263,-0.061
0.978,0.094,-0.159,2.197,29.846,0.0
0.975,0.085,-0.161,-1.586,-8.239,-0.061
0.974,0.093,-0.143,2.014,17.333,-0.183
0.977,0.081,-0.132,0.183,0.366,-0.244
0.986,0.085,-0.127,0.488,-0.122,-0.244
0.983,0.088,-0.137,0.427,0.183,-0.183
0.974,0.084,-0.127,0.305,0.305,-0.244
0.981,0.085,-0.132,0.366,-0.183,-0.305
0.977,0.092,-0.132,0.427,-0.366,-0.122
0.98,0.086,-0.135,0.488,-0.427,-0.183
0.976,0.083,-0.128,0.366,0.244,-0.244
0.977,0.086,-0.128,0.366,0.061,-0.183
0.979,0.085,-0.129,0.427,-0.305,-0.122
0.976,0.087,-0.129,0.488,-0.061,-0.122
0.984,0.084,-0.131,0.305,-0.244,-0.183
0.974,0.087,-0.136,0.427,0.244,-0.183
0.981,0.087,-0.136,0.305,0.061,-0.183
0.973,0.087,-0.132,0.488,-0.061,-0.305
0.978,0.087,-0.13,0.549,-0.854,0.0
0.971,0.093,-0.133,0.549,-0.366,-0.244
0.983,0.089,-0.133,0.305,-0.793,-0.122
0.977,0.087,-0.139,0.305,-0.488,-0.122
0.983,0.09,-0.133,0.488,0.183,-0.122
0.876,0.109,-0.493,0.549,36.254,-1.22
0.881,0.114,-0.444,-1.892,-2.624,-1.098
0.874,0.116,-0.413,-3.173,7.934,-2.197
0.909,0.093,-0.454,11.535,26.123,0.244
0.885,0.112,-0.5,3.112,57.312,-0.793
0.719,0.087,-0.46,66.04,205.322,-23.376
0.794,0.04,-0.342,10.62,-51.086,1.647
0.895,0.072,-0.431,-23.803,-285.278,6.958
1.05,0.14,-0.245,24.475,-231.75,-0.427
0.885,0.108,-0.359,-5.554,-51.513,0.793
0.897,0.093,-0.371,1.098,-17.395,2.563
0.855,0.105,-0.393,11.84,128.845,3.906
0.904,0.09,-0.331,7.751,4.455,7.995
0.91,0.091,-0.293,1.159,26.367,4.638
0.745,0.076,-0.399,-13.183,46.691,0.488
0.983,0.115,-0.297,-22.583,29.296,6.713
0.99,0.109,-0.272,-8.3,16.784,-8.361
1.042,0.053,-0.052,64.453,-25.512,-0.61
0.904,0.078,-0.27,32.897,-54.504,12.023
0.93,-0.004,-0.243,-16.052,-125.305,2.258
0.349,0.934,0.065,6.591,1.647,-0.793
0.343,0.9,0.077,3.479,7.995,4.699
0.328,0.901,0.03,6.408,11.779,8.117
0.359,0.922,0.063,7.873,15.686,4.211
0.399,0.9,0.107,-4.211,-6.103,-9.46
0.375,0.926,0.106,-6.958,-5.493,-3.479
0.362,0.918,0.09,-3.417,-0.915,2.075
0.356,0.915,0.084,-2.99,-4.821,-1.403
0.35,0.927,0.067,-0.793,-4.028,-1.098
0.359,0.924,0.068,-3.173,-5.432,3.479
0.368,0.928,0.07,0.183,-11.962,2.075
0.419,0.892,0.048,8.056,1.525,-0.61
0.362,0.906,0.046,9.887,0.488,0.305
0.396,0.916,0.003,31.188,2.319,7.08
0.352,0.923,0.012,14.587,1.098,-1.281
0.368,0.919,0.023,4.272,-1.464,-1.647
0.366,0.913,0.016,5.31,-3.54,-2.929
0.375,0.918,0.005,6.713,-0.305,-0.122
0.372,0.914,0.037,3.723,-4.882,0.366
0.362,0.912,0.002,5.92,-1.037,4.943
0.387,0.9,-0.036,-10.131,-2.868,1.037
0.404,0.89,-0.022,-7.934,-2.197,1.708
0.398,0.9,-0.018,-7.141,-5.187,-3.479
0.417,0.895,-0.013,-11.474,-7.08,-0.061
0.412,0.885,0.027,-13.916,23.62,7.751
0.408,0.911,0.021,-1.77,17.395,-0.061
0.403,0.89,0.026,4.882,20.08,-2.197
0.406,0.886,0.034,13.244,30.456,3.112
0.43,0.896,0.033,4.272,11.901,3.845
0.414,0.924,0.002,6.042,17.944,-3.051
0.426,0.9,0.032,5.065,9.521,2.807
0.416,0.89,0.02,1.159,8.728,-0.671
0.419,0.9,0.016,1.647,9.277,-2.929
0.454,0.901,0.029,-5.493,-1.281,0.549
0.403,0.884,0.044,-1.281,1.342,0.549
0.41,0.876,0.034,-0.854,6.896,1.037
0.41,0.891,0.049,1.464,2.014,1.098
0.423,0.888,0.041,0.061,7.446,1.342
0.42,0.884,0.041,-1.708,-5.371,1.098
0.436,0.902,0.065,-2.807,-19.042,2.136
0.392,0.904,0.043,0.305,-0.122,-0.427
0.395,0.908,0.061,-0.305,0.854,0.793
0.388,0.909,0.055,0.732,1.403,-0.549
0.402,0.905,0.053,0.305,0.183,-0.427
0.394,0.907,0.049,3.234,-0.976,0.305
0.396,0.906,0.049,1.22,-0.549,-0.183
0.395,0.907,0.046,-0.61,-0.61,-0.366
0.401,0.906,0.041,0.793,0.0,-0.854
0.386,0.894,0.038,1.281,1.22,0.122
0.387,0.906,0.051,-0.244,1.281,0.0
0.39,0.902,0.044,0.427,-0.427,0.061
0.394,0.904,0.043,-0.305,-0.549,0.793
0.392,0.907,0.046,0.671,-0.366,1.037
0.395,0.91,0.042,0.366,0.0,0.549
0.396,0.898,0.04,0.366,-0.305,0.488
0.396,0.898,0.032,0.427,-0.366,0.915
0.393,0.902,0.046,-0.061,-0.244,0.61
0.401,0.909,0.037,-0.061,1.403,-0.488
0.392,0.899,0.048,0.244,0.732,-1.281
0.406,0.907,0.045,0.854,0.61,0.915
0.402,0.897,0.036,0.488,-0.366,0.183
0.4,0.902,0.036,1.098,0.061,-0.122
0.397,0.898,0.035,0.488,-0.427,0.183
0.402,0.902,0.04,-0.061,0.549,0.366
0.397,0.906,0.05,-0.183,0.61,0.183
0.4,0.907,0.049,0.244,0.732,0.183
0.402,0.9,0.046,0.61,0.244,-0.244
0.403,0.902,0.037,0.915,0.488,0.183
0.404,0.901,0.041,-0.427,-0.122,0.061
0.401,0.9,0.038,1.22,0.671,0.061
0.401,0.893,0.033,0.854,-0.793,-0.732
0.403,0.903,0.038,0.549,0.549,0.061
0.406,0.903,0.039,0.488,0.366,-0.488
0.409,0.901,0.039,0.671,0.366,0.061
0.412,0.898,0.042,-0.183,1.464,0.122
0.397,0.908,0.038,0.305,0.671,-0.854
0.401,0.905,0.039,0.61,-0.061,-0.488
0.406,0.899,0.044,0.366,-0.244,-0.549
0.411,0.902,0.037,1.037,0.366,-0.183
0.401,0.901,0.047,-0.671,-0.122,-0.244
0.411,0.895,0.031,0.793,0.366,0.183
0.412,0.893,0.031,0.732,0.244,-0.122
0.416,0.899,0.027,4.333,-21.057,5.371
0.411,0.898,0.039,0.305,0.427,-0.427
0.412,0.898,0.027,-0.183,1.708,-0.366
0.419,0.894,0.036,-0.061,-0.061,0.427
0.421,0.895,0.023,0.976,-0.61,-0.671
0.427,0.893,0.026,0.671,-1.892,-0.671
0.417,0.886,0.017,0.122,-1.037,-2.197
0.418,0.894,0.01,1.342,0.122,-0.183
0.408,0.891,0.025,-0.061,-0.732,-0.305
0.42,0.897,0.018,0.854,-0.244,-0.183
0.422,0.885,0.02,0.366,-0.183,-1.708
0.418,0.895,0.048,0.61,-0.61,-0.854
0.42,0.885,0.025,-1.098,1.098,0.488
0.421,0.9,0.019,2.197,0.915,-1.098
0.406,0.9,0.026,0.122,4.821,-0.366
0.414,0.894,0.015,2.014,-1.525,0.122
0.413,0.895,0.005,1.159,-0.549,0.549
0.41,0.902,0.022,0.61,0.732,-0.366
-0.436,0.745,0.476,-1.77,2.807,0.0
-0.434,0.743,0.481,0.183,1.342,-2.441
-0.437,0.735,0.476,0.061,0.488,-1.037
-0.441,0.738,0.478,0.122,-0.122,1.831
-0.436,0.734,0.466,-1.525,-12.878,17.089
-0.431,0.768,0.489,-2.075,-5.493,5.981
-0.41,0.751,0.499,0.732,-2.136,2.624
-0.404,0.755,0.492,0.061,1.342,1.098
-0.404,0.751,0.491,1.098,0.671,0.061
-0.406,0.753,0.484,2.502,-2.319,-0.427
-0.399,0.77,0.487,2.136,-0.61,-5.554
-0.398,0.761,0.494,4.272,0.976,-11.718
-0.417,0.748,0.463,7.324,-3.662,-6.53
-0.422,0.757,0.492,6.408,0.854,-10.009
-0.436,0.736,0.469,4.089,1.037,-6.896
-0.446,0.746,0.468,3.356,3.234,-7.446
-0.444,0.745,0.458,2.868,2.075,-7.69
-0.452,0.745,0.481,-0.427,-1.464,-15.136
-0.472,0.725,0.461,0.671,5.126,-11.108
-0.485,0.718,0.457,1.403,-2.014,0.244
-0.457,0.741,0.467,0.183,0.0,-0.244
-0.456,0.747,0.461,0.549,0.732,-0.122
-0.461,0.735,0.469,0.793,0.915,-0.244
-0.454,0.746,0.458,-0.061,0.305,-0.244
-0.457,0.734,0.469,0.305,0.732,0.305
-0.477,0.721,0.469,0.061,0.488,-0.305
-0.438,0.734,0.463,0.122,-0.122,-0.305
-0.45,0.728,0.469,-0.061,0.61,-0.122
-0.489,0.727,0.454,0.854,-1.342,1.159
-0.493,0.731,0.452,1.342,-1.525,1.037
-0.488,0.725,0.447,1.098,-1.281,1.281
-0.486,0.735,0.45,0.793,1.708,-0.427
-0.486,0.739,0.448,0.915,0.427,-0.366
-0.492,0.725,0.45,1.586,0.0,-1.098
-0.48,0.727,0.45,0.366,0.671,-0.488
-0.49,0.728,0.452,0.305,-0.183,-0.244
-0.487,0.727,0.449,0.793,0.732,-0.793
-0.487,0.729,0.445,0.305,0.305,-0.732
-0.49,0.729,0.455,0.122,0.244,0.793
-0.485,0.732,0.448,-0.305,1.77,-0.122
-0.49,0.726,0.453,0.305,0.732,0.122
-0.49,0.736,0.44,0.671,0.183,-0.427
-0.491,0.727,0.441,0.366,0.061,-0.183
-0.488,0.724,0.45,0.366,0.244,0.061
-0.49,0.731,0.449,0.183,0.549,-0.061
-0.489,0.729,0.447,0.366,0.549,-0.671
-0.495,0.724,0.44,1.342,-0.183,-3.601
-0.502,0.73,0.45,3.54,0.854,-2.136
-0.497,0.719,0.448,0.671,-0.122,0.732
-0.485,0.734,0.447,0.549,0.732,-0.305
-0.491,0.722,0.448,0.427,0.427,-0.183
-0.488,0.728,0.446,0.671,0.366,-0.549
-0.498,0.725,0.448,0.793,0.671,-0.366
-0.498,0.726,0.448,0.366,-0.061,0.061
-0.496,0.725,0.45,0.61,0.183,0.0
-0.49,0.731,0.444,-0.427,0.244,0.0
-0.49,0.724,0.455,-0.183,0.0,0.122
-0.493,0.725,0.444,0.488,-1.159,0.427
-0.492,0.725,0.448,0.976,-0.793,-0.488
-0.487,0.725,0.456,0.183,0.061,-0.366
-0.489,0.724,0.45,0.549,0.061,-0.183
-0.495,0.724,0.45,0.061,0.854,-0.244
-0.488,0.725,0.45,0.732,0.61,-0.061
-0.495,0.729,0.438,0.793,-0.305,-0.183
-0.489,0.728,0.45,0.305,0.061,-0.427
-0.492,0.724,0.452,0.61,0.122,-0.793
-0.489,0.733,0.449,0.793,1.342,-2.563
-0.489,0.725,0.445,0.061,-0.671,-0.549
0.411,0.826,0.085,24.108,16.967,-12.084
0.362,0.848,0.053,52.246,3.723,-18.798
0.355,0.833,0.033,47.668,72.143,-15.747
0.351,0.858,0.066,48.461,65.917,-23.376
0.308,0.898,-0.11,62.194,21.911,-48.156
0.384,0.89,-0.15,2.136,76.782,21.667
0.306,1.112,-0.067,20.935,17.456,-12.207
0.295,0.99,-0.096,52.551,-85.51,-31.616
0.268,0.946,-0.043,70.434,-33.264,-21.179
0.255,0.945,-0.236,86.059,-35.705,54.992
0.224,0.929,-0.39,22.46,14.465,51.269
0.39,0.891,-0.287,-37.78,160.156,5.676
0.365,0.908,-0.254,-7.019,-129.211,43.579
0.443,0.941,-0.16,-65.673,-49.682,48.828
0.467,0.895,-0.125,22.399,86.791,6.591
0.456,0.949,-0.411,-52.673,-167.785,-14.465
0.485,0.953,-0.277,-167.358,-183.898,-42.175
0.409,1.194,0.342,-567.26,295.043,134.887
-0.749,0.489,0.298,102.6,32.653,-47.363
0.857,0.829,0.181,77.453,-187.072,-23.864
0.205,0.941,0.145,0.61,-2.136,-0.854
0.213,0.974,0.132,3.601,-2.075,0.793
0.212,0.961,0.16,-0.366,-1.647,-1.281
0.194,0.958,0.164,1.037,0.549,0.183
0.191,0.942,0.146,1.159,-2.136,-1.708
0.196,0.959,0.144,2.685,0.061,0.854
0.202,0.936,0.151,0.061,1.159,-0.61
0.197,0.963,0.15,0.793,-0.793,-1.464
0.209,0.954,0.14,0.122,-2.99,-3.234
0.029,1.183,0.176,59.875,405.944,364.929
0.083,0.36,-0.359,336.73,317.26,351.257
0.185,0.704,0.046,501.464,1614.379,358.459
0.365,1.992,0.337,446.166,-662.78,-32.714
0.35,1.578,0.185,-274.719,-153.442,-249.45
0.481,-0.014,-0.083,59.631,94.543,-200.744
0.494,0.991,0.142,208.19,207.519,-65.429
0.614,1.438,0.191,38.085,40.832,109.313
0.499,0.788,0.099,-33.203,-104.064,216.186
0.357,0.481,-0.01,181.152,338.317,447.265
0.197,0.367,0.042,413.513,604.248,282.775
-0.013,1.0,0.059,-3.601,-1.586,-4.028
-0.014,0.989,0.064,-1.892,-2.075,-5.615
-0.021,0.974,0.094,-2.685,-2.258,-1.037
-0.032,1.006,0.088,-3.295,-4.76,-2.136
-0.025,0.996,0.086,-4.76,-2.319,-2.258
-0.025,0.986,0.098,-2.807,-2.929,0.976
-0.026,0.982,0.106,-9.826,-15.197,0.793
-0.014,0.984,0.104,-11.535,-33.874,-4.15
-0.327,-0.076,-0.129,291.503,-954.162,-283.386
0.162,0.51,0.228,-517.456,-131.408,164.428
0.0,0.524,0.229,87.036,-227.905,0.366
0.343,1.432,0.383,-41.748,201.416,328.491
0.348,1.941,0.357,-9.582,547.607,377.746
-0.009,1.296,0.312,-330.749,-376.159,-127.929
0.242,1.211,0.231,-299.804,-359.924,-84.228
0.136,0.975,0.233,-77.819,-173.522,-131.713
0.116,-2.715,0.102,96.557,-181.579,-261.535
0.561,1.583,0.239,-70.678,761.108,191.223
0.228,1.554,0.36,372.436,-424.194,-198.669
0.22,-2.229,0.261,419.494,396.118,-87.951
-0.561,0.902,0.129,7.141,-11.535,18.92
-0.364,0.653,0.351,-19.836,3.295,3.54
-0.387,0.876,0.227,-31.616,-42.968,-40.832
-0.52,0.895,0.161,4.882,-25.451,12.023
-0.424,0.872,0.25,6.591,-32.775,6.713
-0.408,0.909,0.207,3.479,-18.615,19.592
-0.27,1.02,0.277,-21.606,-1.22,1.586
-0.254,0.882,0.232,-18.127,20.69,12.145
-0.412,0.837,0.099,-11.718,17.395,-3.051
-0.299,1.02,0.252,-42.236,-30.822,36.926
-0.409,0.932,0.319,8.3,27.16,40.283
-0.34,0.865,0.265,7.08,-9.704,34.118
-0.188,0.783,0.176,75.866,-17.272,87.524
0.117,0.271,-0.622,578.735,-827.27,-184.692
0.097,0.749,0.275,-285.4,-1018.31,26.123
0.394,1.602,0.255,571.777,595.336,455.017
0.428,1.812,0.101,-352.233,680.541,744.628
0.165,1.127,0.09,586.914,816.284,255.737
-0.421,1.149,0.252,60.729,-1522.521,-306.579
0.471,1.462,0.119,35.4,-261.657,-39.855
0.1,1.221,0.418,214.294,165.405,-53.161
-0.093,0.86,0.26,-321.167,93.322,-28.869
0.004,2.048,-0.159,-539.367,-181.701,41.564
-0.004,1.499,-0.529,-141.418,81.176,85.632
-0.037,1.803,-0.28,402.587,293.945,134.155
-0.486,1.718,0.135,281.127,-226.867,-45.166
0.308,0.612,0.148,-23.437,-190.795,4.394
-0.16,0.55,-0.167,-140.38,-36.193,-44.677
-0.056,0.454,0.062,-200.378,74.279,-58.898
-0.348,0.595,-0.441,37.963,-162.231,-94.543
0.261,0.97,-0.207,157.897,3.54,48.828
-0.203,0.955,0.059,-24.719,87.951,88.745
-0.221,0.934,-0.405,-187.438,-50.354,6.469
0.025,1.01,-0.603,155.761,-48.095,45.471
0.274,0.811,-0.034,167.968,4.821,1.953
0.144,1.067,-0.063,-182.373,123.535,16.296
0.139,1.064,-0.322,-136.962,60.852,-25.573
0.098,1.074,-0.138,35.278,117.797,22.033
-0.199,0.392,0.162,-111.694,38.452,-224.792
0.097,0.778,0.488,-10.62,181.518,-63.232
-0.156,0.482,0.085,-106.14,14.221,-48.278
-0.028,0.628,-0.003,-16.052,-175.292,-85.021
0.33,1.374,0.082,118.408,68.969,39.794
-0.004,1.03,0.24,84.533,5.737,-2.014
-0.15,0.934,0.228,-26.245,59.082,-50.17
0.25,0.859,0.181,-71.777,-35.095,16.113
0.074,0.884,0.118,-131.164,90.148,23.193
0.191,1.566,0.153,-6.835,182.495,64.514
-0.218,1.299,0.13,5.004,-279.174,-50.903
0.021,1.021,0.155,123.046,-78.063,-22.094
0.189,0.983,0.327,65.856,-65.673,36.926
-0.217,1.114,0.434,-14.77,248.352,-12.817
0.422,1.643,-0.056,-257.324,-223.388,87.158
0.274,1.529,-0.031,458.618,-123.352,29.663
0.344,0.991,0.479,130.981,-200.5,-1.342
0.179,0.737,-0.42,-65.246,-256.896,-62.255
0.07,0.523,-0.469,164.672,-41.625,-27.954
0.098,0.626,0.095,27.648,15.075,-30.029
-0.031,0.585,-0.126,-263.122,0.0,-18.981
-0.032,0.834,-0.575,-76.477,52.673,18.31
-0.007,0.761,0.091,-57.617,-13.061,23.498
0.148,0.723,0.044,-38.635,49.865,-10.192
0.146,1.118,0.023,-78.796,124.755,-22.521
0.108,1.176,0.368,-18.127,-11.962,7.568
-0.059,1.089,0.272,-73.12,-254.577,5.554
-0.027,0.888,0.166,-27.099,50.354,13.916
0.108,0.967,0.366,-37.048,8.666,9.46
0.151,0.943,0.536,-27.404,3.967,2.197
0.142,0.906,0.44,6.347,58.166,19.104
0.174,0.806,0.335,-7.324,90.026,20.385
0.179,0.778,0.198,-17.883,99.609,29.785
0.157,0.78,0.253,-10.192,129.028,45.349
-0.128,0.953,0.483,-45.837,46.752,34.423
-0.359,1.068,0.197,1.708,219.238,-8.422
-0.099,0.853,0.379,-33.874,151.184,-22.827
-0.151,0.696,0.421,-56.762,110.778,-64.208
-0.137,0.663,0.586,-86.975,25.573,-50.17
-0.43,0.7,0.791,-73.486,-43.273,-9.216
-0.16,0.688,0.403,130.187,-233.337,9.582
-0.294,0.84,0.921,-173.095,-231.201,81.726
-0.779,0.26,-0.542,0.488,-0.061,-0.183
